MSA,households,med_hh_inc_dol,ms_cara,ms_carp,ms_pt,ms_taxi,ms_bike,ms_walk,ms_wfh,unemp,auto_commuters,annual_excess_fuel_consumed_commuters,ahd,tti,dvmt_freeway,ahd_truck,vmt_arterial,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km,builing_area_sqkm,area_sqkm,pop_2014,electricity_kwh,nat_gas_cuft,fueloil_gal,vmt,hh_2014,cf_transport_phh,cf_housing_phh,cf_food_phh,cf_goods_phh,cf_services_phh,cf_phh,cf
"Hanford-Corcoran, CA",41108,47341,0.761354960055122,0.1498538147823981,0.0143764315909048,0.0131101137823795,0.0034265070113037,0.0270209873554442,0.0308571854224473,14.2,,,,,,,,6862.0,18396.0,5.361702127659575,8266131.66900001,449.34396983039846,2.838239580297289,5458.0,4261316.529999993,9701.0,439.26569735078783,1.0462373954003164,0.0067003401711163,1.9019880125293087,1.51283161940906,2291.1809012572007,1181.1385831613202,1.4684433356945097,3607.804021264439,128170.0,7981.778677499611,42124.53461892496,0.0420012642792251,22743.658336584223,36138.0,15.160223073107948,8.552452533543793,9.85626909573223,4.9722784336506,5.171761952514639,50.32075562811336,1818491.466888761
"Harrisburg-Carlisle, PA",222939,57461,0.8140184771182802,0.09145655360289,0.015190323201516,0.0072509364404897,0.0026649689827221,0.0345779725508194,0.0348407681032823,6.8,,,,,,,,26930.0,70171.0,5.211362792424805,18787131.945000414,267.7335643642019,2.766208689194208,21559.0,9933869.20100006,37229.0,266.83148086169547,1.089729371313603,0.008246259636305,6.23831442709987,4.994126280499298,4352.025111634791,2301.173395971843,24.9837767500686,4316.871218131191,521751.0,29247.94699875205,96377.48948859476,912.680912735372,68419.02015425505,221962.0,14.9782026374321,13.680830702134145,7.286361171518018,5.283134949471912,5.95943773653184,48.48533913238597,10761902.844502656
"Harrisonburg, VA",45364,48518,0.7899158254803984,0.0855997853717428,0.0137831583889466,0.0082833092994399,0.0073275428418122,0.0505047117609577,0.0445856668567021,6.3,40.0,718.0,1623.0,1.08,,45.0,,6267.0,15186.0,4.8463379607467685,5555084.104999987,365.8029833399175,2.5254507738950056,4384.0,2898894.484000005,7882.0,367.78666379091663,1.1029443450910985,0.0102765795483379,2.7909777197517416,1.952392903046376,2473.92946679464,1291.0084437139355,3.990995424052873,2245.449670073845,55762.0,11002.072037508518,24828.58385372752,235.76902154847585,29991.413220472725,22824.0,20.00447483068423,15.538826775002027,7.7968898174384,5.045840040424367,5.569678127717088,58.42135764694832,1333409.0669339483
"Hattiesburg, MS",53626,41702,0.8218757986199847,0.0926558906210069,0.0038812931254791,0.0360976233069256,0.0065806286736519,0.0203328648096089,0.0185759008433427,10.9,46.0,1034.0,2364.0,1.1,,92.0,,15780.0,39159.0,4.963117870722433,13789039.692999853,352.1295153859867,2.6287072243346006,11956.0,7236546.661000047,20686.0,349.8282249347407,1.0833623465252462,0.0175481001643623,2.991202195971048,2.2663379882781904,2613.802649558498,1371.7347442097778,3.2692628301354945,5275.470852908112,147875.0,53601.54899866134,111123.8655928671,8.477240944325688,100519.48443914196,60495.0,15.635225392821956,14.320502942218258,7.757272186049725,4.465989748237757,4.787805643453967,48.28151836338536,2920790.4533929974
"Hickory-Lenoir-Morganton, NC",138096,40820,0.8567725845308124,0.0892739392435806,0.0013645058725982,0.0090227134733529,0.0010968276870646,0.0101848285227428,0.0322846006698483,11.2,,,,,,,,26594.0,61102.0,4.595171843272919,17429618.404000074,285.2544663677142,2.356057757388885,17107.0,8953519.328000054,31270.0,286.3293677006733,1.1060967218136248,0.008538535337384,6.155251423964763,3.959460258320117,4034.131138617128,2072.3156574102563,5.156065266712917,4320.538377434807,338483.0,41775.89901091744,108394.3735048304,639.4338285245426,98338.6096246004,143042.0,16.318901836410678,12.430731457198226,7.508195109804775,4.901711925177507,5.413363123357237,50.46107383116088,7218052.922956915
"Hinesville, GA",27941,44133,0.8270968117969342,0.0878941539896252,0.0030308328961939,0.0281517747858017,0.0030016902721921,0.0309786093139826,0.0198461269452701,14.0,28.0,253.0,616.0,1.08,,20.0,,6547.0,16094.0,4.91645028257217,6514577.601000063,404.78299993786896,2.5425385672827248,4735.0,3327195.3470000005,8301.0,400.81861787736426,1.0955647148290877,0.011083002047946,2.5144599345176246,1.818537924231091,2502.007693297786,1277.852358995718,2.2661757257807875,2603.7400358323785,66481.0,26170.22303437783,56246.075297344,4.5594071706788295,47072.84004092206,25622.0,14.591834580559778,13.72435199418952,8.830031243241395,4.745065454012704,5.013695826925043,47.77246168529869,1224026.0133007232
"Homosassa Springs, FL",60670,38109,0.8283402886251836,0.0858648264285547,0.0016086540927424,0.0159466579628377,0.0040566059730025,0.0107010467908516,0.0534819201268272,14.1,,,,,,,,15373.0,40107.0,5.217849476354648,8632104.719999976,215.2268860797361,2.7133285630651143,12095.0,4477026.338999995,20856.0,214.6637101553508,1.0841557908019928,0.017644802454929,7.676923840285411,6.039965774295977,4310.675243401292,2235.724337179131,1.4475959415524722,2002.494790859937,117530.0,10832.246166117047,14444.977236051209,4.547116238896768,19733.27289202757,70023.0,13.453202942965213,10.806478495305829,6.627157746958223,4.371446789208025,4.822920956009977,42.72793137810665,2991937.938889162
"Hot Springs, AR",39876,39558,0.7802515161857754,0.1426133529365433,0.0043057050592034,0.0096615820840662,0.0039643991703641,0.0137572527501378,0.0454461918139095,10.0,,,,,,,,11248.0,27899.0,4.960704125177809,7466417.120000029,267.6231090720108,2.5250711237553345,8139.0,3785520.900999999,14158.0,267.3768117671987,1.1403922408892633,0.0216132222065263,5.916547156195109,4.281185748957324,3927.401224955783,1991.2173650007728,0.9523268402824572,1901.1088229428583,92423.0,12276.366217825997,34684.9710085204,0.6502080377492676,19877.929768564103,47295.0,13.56362786135079,11.916762928895611,6.83724224489575,4.460024588957976,4.912100830720273,43.33662338727558,2049605.6031011983
"Houma-Thibodaux, LA",74964,50138,0.8029640210695473,0.1165744129988393,0.0037719846442281,0.0390478528702794,0.0024997768056423,0.0147977859119721,0.0203441656994911,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,194612.0,30400.671418804468,56914.38196838666,0.6940631235194727,48545.87738794695,74739.0,16.22578834402237,13.183499868978744,8.45864605453085,4.849109681673725,5.204361740119012,50.96369416436833,3808975.538150725
"Houston-The Woodlands-Sugar Land, TX",2112447,58689,0.7992727458052157,0.1105242066666945,0.0238582939930493,0.015402401886658,0.0031639781230321,0.0134828613197391,0.0342955122056111,7.7,,,,,,,,265501.0,643472.0,4.8472284473504805,119580516.35100396,185.8363943590459,2.781831330202146,209233.0,67595272.99500076,369740.0,182.81839399307827,1.073320760584056,0.0086276843187104,10.261375613632294,8.08666786101418,4621.679746403027,2612.4966983465915,270.61431125148965,25873.82140531728,4699545.0,118089.17569314528,256909.422205526,11.007418178288216,245070.19776267785,2899863.0,18.684934181305582,14.17880032994912,8.87054598114277,6.08822500361007,6.818673598189163,59.14731294555317,171519104.36023065
"Huntington-Ashland, WV-KY-OH",143943,42448,0.8552902910350986,0.0857019352735673,0.0044856395756712,0.0100129679627543,0.001289709956986,0.0216416165309636,0.0215778396649588,8.3,,,,,,,,26984.0,63427.0,4.701082122739401,21211677.771999624,334.42662859664847,2.4269937740883485,17983.0,10992125.009000016,32631.0,336.8614203977817,1.1286868344022047,0.0094082314363641,4.110107417335434,2.739106940629377,3230.887716603351,1674.281593973069,8.091922799164772,6565.2785341298,364145.0,91455.24444245108,296819.7519272824,63.559929254405176,162088.26991156166,199438.0,14.91281828906898,16.89872077019048,7.288634071656497,4.4084839310848,4.777048010847614,46.29980259172687,9233940.029288825
"Huntsville, AL",167565,55881,0.8674243193308022,0.0763963616429456,0.0035074005644326,0.0120652549083304,0.0010557732523907,0.0104866708626885,0.0290642194384098,9.4,168.0,2702.0,7199.0,1.11,,220.0,,34534.0,82322.0,4.7675913592401695,16476166.227000069,200.1429293141574,2.5170556552962298,24501.0,8719353.397999989,43508.0,200.4080490484506,1.0753252551035644,0.0113082651466396,9.403926347689064,6.671848017742798,4486.611851826915,2374.360258130083,18.617405630188696,3672.295881867092,340123.0,25353.691477160515,59703.6458986894,11.171246428576922,53296.330045900526,164207.0,17.806494306496734,14.56239275802936,7.497611008291122,5.308063513728306,5.962209993007666,54.38087312802056,8929720.033732872
"Idaho Falls, ID",45605,50987,0.7794832041343669,0.1233936261843238,0.0236692506459948,0.0105426356589147,0.0065116279069767,0.0192075796726959,0.0371920757967269,6.2,,,,,,,,11454.0,29377.0,5.129561725161516,13875151.59200001,472.31342860060624,2.63899074559106,8564.0,7075947.988999999,15059.0,469.8816647187728,1.0850481052515657,0.0077030347300617,0.8447011933616015,0.6315715924523098,1023.2545056605144,521.8318238582962,8.092555569480455,13559.8245746727,104896.0,30813.945417287025,112954.0705231865,132.6440754262484,91552.40690489468,38142.0,19.262211118562615,11.448378994779326,8.703236716030474,5.269067281512844,5.736653375702355,58.23337961037091,2221137.565098767
"Indianapolis-Carmel-Anderson, IN",734934,52434,0.8377383042055675,0.0873444381899594,0.010581922465851,0.0083325283922161,0.0030787609902219,0.0158046024867684,0.0371194432694154,8.9,,,,,,,,96972.0,245920.0,5.071979540485914,56956783.54099935,231.6069597470696,2.7234150063935982,75468.0,30256169.57799971,132195.0,228.8752946631848,1.0639664200837826,0.0089564658269979,8.6312255592665,6.717210437102713,5069.575195651148,2693.0229776340866,132.28008663040816,11235.020952023511,1658560.0,141160.49033329682,544136.613708274,265.50570932984925,316606.3774080327,1089368.0,18.39824253831712,17.96564938255281,7.776758306144881,6.101816585190163,6.993740364952381,57.66880033292166,62822545.68107421
"Iowa City, IA",63906,55030,0.6810134843770032,0.0941925107513723,0.0543570737619896,0.0171322681025139,0.0216192907007913,0.0889712480915585,0.042714124214771,3.8,,,,,,,,8253.0,21718.0,5.263055858475706,8442990.503999937,388.75543346532544,2.802859566218345,6621.0,4415716.697000008,11501.0,383.9419786975053,1.0479432480786126,0.0128684462220676,2.6681504111756005,2.140533608674864,2729.573316951305,1427.577404669276,5.391074826549217,3093.153956175839,128494.0,21364.787966052936,103712.36299725626,13.941447121593336,49352.915834170446,54180.0,15.717537607791163,15.634983468270446,7.125519153445244,5.041225199806942,5.657682213222722,49.25950178205724,2668879.806551861
"Ithaca, NY",38340,52836,0.6208599954144695,0.0864580945036163,0.0652812806136273,0.0069616691331262,0.0109219000771202,0.1487170936073535,0.0607999666506867,5.8,30.0,588.0,1487.0,1.17,,59.0,,3572.0,9411.0,5.2693169092945125,4064930.026,431.93390989267874,2.730963045912654,2845.0,2053190.5660000031,4829.0,425.1792433215993,1.0590545389774202,0.0147028370262994,2.80562959172771,2.234606995650989,3192.801783104168,1612.679789872837,8.753710939573152,1273.154521370855,97235.0,6809.385568790801,47916.65856600798,112.86323266671306,17095.030205173036,38961.0,12.011453849085605,9.221900999655418,6.969603640664369,4.743261068870669,5.276365278967099,41.01213768667334,1597873.89641048
"Jackson, MI",60485,45452,0.8271350507416081,0.1016549570647931,0.0042622950819672,0.0081498829039812,0.0052771272443403,0.0201717408274785,0.0333489461358313,11.8,50.0,613.0,1451.0,1.06,,88.0,,30869.0,81133.0,5.256600472966406,13724225.753000043,169.15713400219448,2.88175839839321,25461.0,7577320.494999975,44456.0,170.4453953347124,1.0521051438753888,0.0064333273348929,19.37008264015369,15.97660028186702,8611.85613423617,4754.715869612873,37.08453069817727,1593.6431750688223,158543.0,11723.233954317837,67613.78950482557,23.938967229989743,25272.18364103114,63387.0,17.300134950660485,18.39632634098744,7.672984553086546,5.332301243244772,5.970722354833838,53.57627805248613,3396039.536912938
"Jackson, MS",206923,45366,0.856209229919911,0.0924047395788935,0.0032149250459709,0.0110695714651046,0.0006981907928118,0.0100994110029997,0.0263039321943081,9.1,193.0,3924.0,11041.0,1.13,4628.0,425.0,6489.0,44622.0,107594.0,4.822464255300076,38085865.674999565,353.9775979608488,2.5496167809600645,32112.0,19895085.869000062,56824.0,350.1176592460944,1.085755687247434,0.0058601999155286,3.1326328066481848,2.25438359300539,2673.771509190526,1396.7101134936202,6.110880417475596,14244.248449834786,549600.0,96417.49455693668,236071.9752704124,6.9354124430995,162177.5887656386,216804.0,15.612182684270778,13.76862591591594,8.03761102798135,4.887579093498954,5.317624017690668,49.46717950771254,10724682.38599011
"Jackson, TN",47768,41346,0.8502265109940702,0.0696659423225663,0.0081028323082022,0.0153217192736915,0.0019152149092114,0.0120805863504106,0.0426871938418474,10.6,41.0,921.0,1703.0,1.08,,185.0,,11453.0,29163.0,5.092639483104863,12540629.40999989,430.0184963823986,2.679123373788527,8848.0,6561359.426000038,15259.0,429.9993070319181,1.075306793568067,0.0052428075234287,2.580274045502541,1.9933873006728795,2825.308703474074,1478.2245202236404,2.369379966840448,4438.675814285215,172600.0,58972.93403598127,151492.1801206837,20.85974627620864,96991.11087324432,72724.0,15.750108912811465,16.476139785435738,7.426794988918006,4.673177821647775,5.116836207742588,48.7170268439313,3542897.06019806
"Jacksonville, FL",516599,52067,0.810730421626016,0.096888977783943,0.0118605000024195,0.0136719159554614,0.0055278027347057,0.0120685789498303,0.0492518029476237,10.6,560.0,11615.0,32579.0,1.18,11810.0,1368.0,8895.0,70409.0,169264.0,4.8080217017710805,33492727.670999814,197.8727175949984,2.6681390163189365,52851.0,18583427.82800023,94054.0,197.58253586237936,1.0779967075043893,0.0074531652029685,7.355381081281469,5.521158453135351,3498.867694070139,1941.3454738944235,92.09213255328184,9572.44760290968,997552.0,44944.155833688026,66328.18085292494,85.03445276369425,97556.33824045624,416539.0,14.59038300262677,11.195434310469016,7.734969755187092,5.226932759449577,5.819302582355124,47.961971102245336,19978031.48095817
"Jacksonville, NC",61147,46141,0.7345792275455884,0.1341601540378298,0.0036244195265601,0.0117340582172386,0.0028655566881866,0.0521689885604258,0.0608675954241703,12.3,59.0,890.0,2087.0,1.1,,65.0,,10524.0,24673.0,4.688901558342836,6220809.909000007,252.13026016293145,2.446503230710756,7039.0,3273983.650000006,12865.0,254.487652545667,1.0765484334712607,0.0087835211815001,4.486841080101803,3.0010332917936706,2652.2031025470915,1395.8422972635567,3.861514058768728,2345.5254625958846,150970.0,11031.948719203165,25466.57150256017,24.89005014049103,20832.362827051733,59406.0,14.111686104464626,11.097641596805373,8.628106709942372,4.859659991931108,5.194144658540462,46.90528356934319,2786455.2757204017
"Janesville-Beloit, WI",63385,49645,0.8159833896511013,0.101100571320007,0.0062288808370313,0.008603726472065,0.0027005387506954,0.0227442359103801,0.0426386570587197,9.4,,,,,,,,7751.0,21099.0,5.444200748290543,6813876.590999996,322.9478454429118,2.926203070571539,6491.0,3587880.9430000177,11280.0,318.0745516843987,1.039044603190525,0.0049645390070921,4.121256117402335,3.451306084125733,3622.981626097704,1907.6991723455144,5.628347009663466,1880.737275043592,151564.0,10316.404110545927,66119.77279314572,22.41395702331685,24951.52951888311,62212.0,17.15908017035835,16.587353291964018,7.607705985590247,5.402806664648325,6.075931192863105,53.40460418381838,3322407.235483709
"Jefferson City, MO",56404,51025,0.8160030304354794,0.1208240453399769,0.001660911753136,0.0119906173055349,0.0013403849235834,0.0153415796144936,0.0328394306277955,5.4,,,,,,,,11295.0,27633.0,4.892961487383798,14150557.218999976,512.0890681069727,2.5440460380699426,8134.0,7336258.735000009,14279.0,513.7795878562931,1.0972238476503615,0.0091042790111352,1.9232419148665325,1.3850066166909585,2409.468327782023,1249.1722264238815,1.5834524911246184,5872.8961305857565,140248.0,49736.62720328734,139347.04722037946,19.146377451090924,103712.24511314706,56501.0,16.76938768619021,17.458646031722957,7.518181827548536,5.103702908728589,5.684144264693644,51.84480437335119,2929283.291898716
"Johnson City, TN",83999,39084,0.8502919050460379,0.0735670913621845,0.0047851368268342,0.0152562797608601,0.0025622126285493,0.0129982567594445,0.0405391176160892,7.5,,,,,,,,13294.0,31783.0,4.781555588987513,8619676.175999943,271.2039825063695,2.4957123514367385,9273.0,4502104.3130000215,16551.0,272.014036191168,1.105992528433667,0.0081566068515497,5.939238407831017,4.142813130421019,3850.933639804788,2011.3638372071164,2.69584542244184,2238.334124198747,181105.0,34504.54105375854,88704.70881069521,176.9978877273242,74450.1779098445,81552.0,16.20132238230459,13.659889582824675,7.01365674042648,4.429008012205685,4.845431113597179,48.69074063083852,3970827.279926143
"Johnstown, PA",57959,42304,0.8292543418726384,0.087548098589108,0.0119423163587201,0.0147502339931362,0.0004853190973064,0.0314590772004021,0.0245606128886885,8.8,38.0,377.0,842.0,1.06,,37.0,,9677.0,25306.0,5.230133305776584,6549145.197000039,258.7981189046091,2.687919809858428,7348.0,3401330.982000008,12962.0,262.40788319703813,1.0819570042621436,0.0043203209381268,5.385661260164829,4.089473900970463,3644.877294066102,1892.985067971049,1.5075098513303429,1796.8081415695708,153842.0,9561.037171603815,49499.51873766082,270.8269045035352,20163.64644895412,66330.0,13.655618734506456,14.565602839074492,7.211151376087153,4.426303218897936,4.811734041953628,43.76042610595163,2902629.0636077714
